GENE_ID,GENE_SYMBOL,PATHWAY_ID,PATHWAY_NAME
hsa:4615,MYD88,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4772,NFATC1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4773,NFATC2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4775,NFATC3,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4790,NFKB1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4792,NFKBIA,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4793,NFKBIB,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4794,NFKBIE,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:4893,NRAS,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:110117499,P3R3URF-PIK3R3,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5133,PDCD1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5290,PIK3CA,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5291,PIK3CB,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5293,PIK3CD,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5295,PIK3R1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5296,PIK3R2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:8503,PIK3R3,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5335,PLCG1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5530,PPP3CA,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5532,PPP3CB,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5533,PPP3CC,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5534,PPP3R1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5535,PPP3R2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5588,PRKCQ,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5728,PTEN,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5781,PTPN11,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5777,PTPN6,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5894,RAF1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:10125,RASGRP1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:5970,RELA,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:6198,RPS6KB1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:6199,RPS6KB2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:6772,STAT1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:6774,STAT3,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:148022,TICAM1,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:353376,TICAM2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:114609,TIRAP,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:7097,TLR2,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:7099,TLR4,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:54106,TLR9,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:7189,TRAF6,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:7535,ZAP70,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
hsa:6356,CCL11,hsa05310,Asthma - Homo sapiens (human)
hsa:958,CD40,hsa05310,Asthma - Homo sapiens (human)
hsa:959,CD40LG,hsa05310,Asthma - Homo sapiens (human)
hsa:8288,EPX,hsa05310,Asthma - Homo sapiens (human)
hsa:2205,FCER1A,hsa05310,Asthma - Homo sapiens (human)
hsa:2207,FCER1G,hsa05310,Asthma - Homo sapiens (human)
hsa:3108,HLA-DMA,hsa05310,Asthma - Homo sapiens (human)
hsa:3109,HLA-DMB,hsa05310,Asthma - Homo sapiens (human)
hsa:3111,HLA-DOA,hsa05310,Asthma - Homo sapiens (human)
hsa:3112,HLA-DOB,hsa05310,Asthma - Homo sapiens (human)
hsa:3113,HLA-DPA1,hsa05310,Asthma - Homo sapiens (human)
hsa:3115,HLA-DPB1,hsa05310,Asthma - Homo sapiens (human)
hsa:3117,HLA-DQA1,hsa05310,Asthma - Homo sapiens (human)
hsa:3118,HLA-DQA2,hsa05310,Asthma - Homo sapiens (human)
hsa:3119,HLA-DQB1,hsa05310,Asthma - Homo sapiens (human)
hsa:3120,HLA-DQB2,hsa05310,Asthma - Homo sapiens (human)
hsa:3122,HLA-DRA,hsa05310,Asthma - Homo sapiens (human)
hsa:3123,HLA-DRB1,hsa05310,Asthma - Homo sapiens (human)
hsa:3125,HLA-DRB3,hsa05310,Asthma - Homo sapiens (human)
hsa:3126,HLA-DRB4,hsa05310,Asthma - Homo sapiens (human)
hsa:3127,HLA-DRB5,hsa05310,Asthma - Homo sapiens (human)
hsa:102723407,IGH,hsa05310,Asthma - Homo sapiens (human)
hsa:3586,IL10,hsa05310,Asthma - Homo sapiens (human)
hsa:3596,IL13,hsa05310,Asthma - Homo sapiens (human)
hsa:3562,IL3,hsa05310,Asthma - Homo sapiens (human)
hsa:3565,IL4,hsa05310,Asthma - Homo sapiens (human)
hsa:3567,IL5,hsa05310,Asthma - Homo sapiens (human)
hsa:3578,IL9,hsa05310,Asthma - Homo sapiens (human)
hsa:2206,MS4A2,hsa05310,Asthma - Homo sapiens (human)
hsa:5553,PRG2,hsa05310,Asthma - Homo sapiens (human)
hsa:6037,RNASE3,hsa05310,Asthma - Homo sapiens (human)
hsa:7124,TNF,hsa05310,Asthma - Homo sapiens (human)
hsa:940,CD28,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:958,CD40,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:959,CD40LG,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:941,CD80,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:942,CD86,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:1081,CGA,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:1493,CTLA4,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:355,FAS,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:356,FASLG,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3002,GZMB,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3105,HLA-A,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3106,HLA-B,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3107,HLA-C,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3108,HLA-DMA,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3109,HLA-DMB,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3111,HLA-DOA,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3112,HLA-DOB,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3113,HLA-DPA1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3115,HLA-DPB1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3117,HLA-DQA1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3118,HLA-DQA2,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3119,HLA-DQB1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3120,HLA-DQB2,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3122,HLA-DRA,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3123,HLA-DRB1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3125,HLA-DRB3,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3126,HLA-DRB4,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3127,HLA-DRB5,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3133,HLA-E,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3134,HLA-F,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3135,HLA-G,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3439,IFNA1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3446,IFNA10,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3447,IFNA13,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3448,IFNA14,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3449,IFNA16,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3451,IFNA17,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3440,IFNA2,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3452,IFNA21,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3441,IFNA4,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3442,IFNA5,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3443,IFNA6,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3444,IFNA7,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3445,IFNA8,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:102723407,IGH,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3586,IL10,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3558,IL2,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3565,IL4,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:3567,IL5,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:5551,PRF1,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:7038,TG,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:7173,TPO,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:7252,TSHB,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:7253,TSHR,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
hsa:50943,FOXP3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:2625,GATA3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3108,HLA-DMA,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3109,HLA-DMB,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3111,HLA-DOA,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3112,HLA-DOB,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3113,HLA-DPA1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3115,HLA-DPB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3117,HLA-DQA1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3118,HLA-DQA2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3119,HLA-DQB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3120,HLA-DQB2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3122,HLA-DRA,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3123,HLA-DRB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3125,HLA-DRB3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3126,HLA-DRB4,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3127,HLA-DRB5,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3458,IFNG,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3459,IFNGR1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3460,IFNGR2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3586,IL10,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3592,IL12A,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3593,IL12B,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3594,IL12RB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3595,IL12RB2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3596,IL13,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3605,IL17A,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:112744,IL17F,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3606,IL18,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:8809,IL18R1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:8807,IL18RAP,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3552,IL1A,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3553,IL1B,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3558,IL2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:59067,IL21,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:50615,IL21R,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:50616,IL22,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:51561,IL23A,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:149233,IL23R,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3561,IL2RG,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3565,IL4,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3566,IL4R,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3567,IL5,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3569,IL6,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:3725,JUN,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:4094,MAF,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:4772,NFATC1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:4790,NFKB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:64127,NOD2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:5970,RELA,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6095,RORA,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6097,RORC,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:4087,SMAD2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:4088,SMAD3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6772,STAT1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6774,STAT3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6775,STAT4,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:6778,STAT6,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:30009,TBX21,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7040,TGFB1,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7042,TGFB2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7043,TGFB3,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7097,TLR2,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7099,TLR4,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7100,TLR5,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:7124,TNF,hsa05321,Inflammatory bowel disease - Homo sapiens (human)
hsa:87,ACTN1,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:81,ACTN4,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:712,C1QA,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:713,C1QB,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:714,C1QC,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:715,C1R,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:716,C1S,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:717,C2,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:718,C3,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:720,C4A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:721,C4B,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:100293534,C4B_2,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:727,C5,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:729,C6,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:730,C7,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:731,C8A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:732,C8B,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:733,C8G,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:735,C9,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:940,CD28,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:958,CD40,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:959,CD40LG,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:941,CD80,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:942,CD86,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:1511,CTSG,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:1991,ELANE,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2209,FCGR1A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2212,FCGR2A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2214,FCGR3A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:124905743,FCGR3B,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2215,FCGR3B,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2903,GRIN2A,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:2904,GRIN2B,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:474382,H2AB1,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:474381,H2AB2,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:83740,H2AB3,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:221613,H2AC1,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8969,H2AC11,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:85235,H2AC12,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8329,H2AC13,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8331,H2AC14,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8330,H2AC15,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8332,H2AC16,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8336,H2AC17,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8337,H2AC18,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:723790,H2AC19,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8338,H2AC20,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:317772,H2AC21,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:92815,H2AC25,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8335,H2AC4,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8334,H2AC6,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:3013,H2AC7,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:3012,H2AC8,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:55766,H2AJ,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:115482686,H2AL3,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:3014,H2AX,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:3015,H2AZ1,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:94239,H2AZ2,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:255626,H2BC1,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8346,H2BC10,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8970,H2BC11,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:85236,H2BC12,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:54145,H2BC12L,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8340,H2BC13,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8342,H2BC14,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8341,H2BC15,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
hsa:8348,H2BC17,hsa05322,Systemic lupus erythematosus - Homo sapiens (human)
